,LCLid,tstp,energy(kWh/hh),SUM
4162,MAC004179,2013-03-28 17:00:00.0000000,3.315,9035.507
4163,MAC004179,2013-03-28 17:30:00.0000000,2.075,9037.582
4164,MAC004179,2013-03-28 18:00:00.0000000,2.051,9039.633
4165,MAC004179,2013-03-28 18:30:00.0000000,2.519,9042.152
4166,MAC004179,2013-03-28 19:00:00.0000000,2.805,9044.957
4167,MAC004179,2013-03-28 19:30:00.0000000,3.694,9048.651
4168,MAC004179,2013-03-28 20:00:00.0000000,3.568,9052.219
4169,MAC004179,2013-03-28 20:30:00.0000000,3.715,9055.934
4170,MAC004179,2013-03-28 21:00:00.0000000,3.045,9058.979
4171,MAC004179,2013-03-28 21:30:00.0000000,2.75,9061.729
4172,MAC004179,2013-03-28 22:00:00.0000000,2.456,9064.185
4173,MAC004179,2013-03-28 22:30:00.0000000,2.157,9066.342
4174,MAC004179,2013-03-28 23:00:00.0000000,1.471,9067.813
4175,MAC004179,2013-03-28 23:30:00.0000000,1.507,9069.32
4176,MAC004179,2013-03-29 00:00:00.0000000,1.311,9070.631
4177,MAC004179,2013-03-29 00:30:00.0000000,1.501,9072.132
4178,MAC004179,2013-03-29 01:00:00.0000000,1.324,9073.456
4179,MAC004179,2013-03-29 01:30:00.0000000,1.312,9074.768
4180,MAC004179,2013-03-29 02:00:00.0000000,1.379,9076.147
4181,MAC004179,2013-03-29 02:30:00.0000000,1.387,9077.534
4182,MAC004179,2013-03-29 03:00:00.0000000,1.39,9078.924
4183,MAC004179,2013-03-29 03:30:00.0000000,1.32,9080.244
4184,MAC004179,2013-03-29 04:00:00.0000000,1.365,9081.609
4185,MAC004179,2013-03-29 04:30:00.0000000,1.389,9082.998
4186,MAC004179,2013-03-29 05:00:00.0000000,1.98,9084.978
4187,MAC004179,2013-03-29 05:30:00.0000000,2.509,9087.487
4188,MAC004179,2013-03-29 06:00:00.0000000,2.078,9089.565
4189,MAC004179,2013-03-29 06:30:00.0000000,1.771,9091.336
4190,MAC004179,2013-03-29 07:00:00.0000000,1.248,9092.584
4191,MAC004179,2013-03-29 07:30:00.0000000,1.298,9093.882
4192,MAC004179,2013-03-29 08:00:00.0000000,1.38,9095.262
4193,MAC004179,2013-03-29 08:30:00.0000000,1.421,9096.683
4194,MAC004179,2013-03-29 09:00:00.0000000,1.375,9098.058
4195,MAC004179,2013-03-29 09:30:00.0000000,1.369,9099.427
4196,MAC004179,2013-03-29 10:00:00.0000000,1.37,9100.797
4197,MAC004179,2013-03-29 10:30:00.0000000,1.511,9102.308
4198,MAC004179,2013-03-29 11:00:00.0000000,1.464,9103.772
4199,MAC004179,2013-03-29 11:30:00.0000000,1.231,9105.003
4200,MAC004179,2013-03-29 12:00:00.0000000,1.553,9106.556
4201,MAC004179,2013-03-29 12:30:00.0000000,2.369,9108.925
4202,MAC004179,2013-03-29 13:00:00.0000000,1.371,9110.296
4203,MAC004179,2013-03-29 13:30:00.0000000,1.254,9111.55
4204,MAC004179,2013-03-29 14:00:00.0000000,1.173,9112.723
4205,MAC004179,2013-03-29 14:30:00.0000000,1.579,9114.302
4206,MAC004179,2013-03-29 15:00:00.0000000,1.538,9115.84
4207,MAC004179,2013-03-29 15:30:00.0000000,1.435,9117.275
4208,MAC004179,2013-03-29 16:00:00.0000000,1.315,9118.59
4209,MAC004179,2013-03-29 16:30:00.0000000,1.255,9119.845
4210,MAC004179,2013-03-29 17:00:00.0000000,1.335,9121.18
4211,MAC004179,2013-03-29 17:30:00.0000000,1.443,9122.623
4212,MAC004179,2013-03-29 18:00:00.0000000,1.59,9124.213
4213,MAC004179,2013-03-29 18:30:00.0000000,1.88,9126.093
4214,MAC004179,2013-03-29 19:00:00.0000000,3.211,9129.304
4215,MAC004179,2013-03-29 19:30:00.0000000,3.368,9132.672
4216,MAC004179,2013-03-29 20:00:00.0000000,4.215,9136.887
4217,MAC004179,2013-03-29 20:30:00.0000000,2.849,9139.736
4218,MAC004179,2013-03-29 21:00:00.0000000,3.047,9142.783
4219,MAC004179,2013-03-29 21:30:00.0000000,3.155,9145.938
4220,MAC004179,2013-03-29 22:00:00.0000000,2.42,9148.358
4221,MAC004179,2013-03-29 22:30:00.0000000,2.025,9150.383
4222,MAC004179,2013-03-29 23:00:00.0000000,2.042,9152.425
4223,MAC004179,2013-03-29 23:30:00.0000000,1.454,9153.879
4224,MAC004179,2013-03-30 00:00:00.0000000,1.388,9155.267
4225,MAC004179,2013-03-30 00:30:00.0000000,1.375,9156.642
4226,MAC004179,2013-03-30 01:00:00.0000000,1.247,9157.889
4227,MAC004179,2013-03-30 01:30:00.0000000,1.337,9159.226
4228,MAC004179,2013-03-30 02:00:00.0000000,1.332,9160.558
4229,MAC004179,2013-03-30 02:30:00.0000000,1.258,9161.816
4230,MAC004179,2013-03-30 03:00:00.0000000,1.315,9163.131
4231,MAC004179,2013-03-30 03:30:00.0000000,1.316,9164.447
4232,MAC004179,2013-03-30 04:00:00.0000000,1.524,9165.971
4233,MAC004179,2013-03-30 04:30:00.0000000,1.332,9167.303
4234,MAC004179,2013-03-30 05:00:00.0000000,1.45,9168.753
4235,MAC004179,2013-03-30 05:30:00.0000000,1.427,9170.18
4236,MAC004179,2013-03-30 06:00:00.0000000,1.172,9171.352
4237,MAC004179,2013-03-30 06:30:00.0000000,1.284,9172.636
4238,MAC004179,2013-03-30 07:00:00.0000000,1.314,9173.95
4239,MAC004179,2013-03-30 07:30:00.0000000,1.343,9175.293
4240,MAC004179,2013-03-30 08:00:00.0000000,1.795,9177.088
4241,MAC004179,2013-03-30 08:30:00.0000000,1.958,9179.046
4242,MAC004179,2013-03-30 09:00:00.0000000,1.882,9180.928
4243,MAC004179,2013-03-30 09:30:00.0000000,1.695,9182.623
4244,MAC004179,2013-03-30 10:00:00.0000000,1.255,9183.878
4245,MAC004179,2013-03-30 10:30:00.0000000,2.478,9186.356
4246,MAC004179,2013-03-30 11:00:00.0000000,3.955,9190.311
4247,MAC004179,2013-03-30 11:30:00.0000000,3.289,9193.6
4248,MAC004179,2013-03-30 12:00:00.0000000,2.062,9195.662
4249,MAC004179,2013-03-30 12:30:00.0000000,1.927,9197.589
4250,MAC004179,2013-03-30 13:00:00.0000000,1.418,9199.007
4251,MAC004179,2013-03-30 13:30:00.0000000,1.223,9200.23
4252,MAC004179,2013-03-30 14:00:00.0000000,1.5,9201.73
4253,MAC004179,2013-03-30 14:30:00.0000000,2.144,9203.874
4254,MAC004179,2013-03-30 15:00:00.0000000,1.428,9205.302
4255,MAC004179,2013-03-30 15:30:00.0000000,1.117,9206.419
4256,MAC004179,2013-03-30 16:00:00.0000000,1.92,9208.339
4257,MAC004179,2013-03-30 16:30:00.0000000,2.252,9210.591
4258,MAC004179,2013-03-30 17:00:00.0000000,1.986,9212.577
4259,MAC004179,2013-03-30 17:30:00.0000000,2.6,9215.177
4260,MAC004179,2013-03-30 18:00:00.0000000,2.094,9217.271
4261,MAC004179,2013-03-30 18:30:00.0000000,1.254,9218.525
4262,MAC004179,2013-03-30 19:00:00.0000000,1.524,9220.049
4263,MAC004179,2013-03-30 19:30:00.0000000,2.271,9222.32
4264,MAC004179,2013-03-30 20:00:00.0000000,3.026,9225.346
4265,MAC004179,2013-03-30 20:30:00.0000000,2.622,9227.968
4266,MAC004179,2013-03-30 21:00:00.0000000,1.557,9229.525
4267,MAC004179,2013-03-30 21:30:00.0000000,1.419,9230.944
4268,MAC004179,2013-03-30 22:00:00.0000000,1.716,9232.66
4269,MAC004179,2013-03-30 22:30:00.0000000,3.134,9235.794
4270,MAC004179,2013-03-30 23:00:00.0000000,2.009,9237.803
4271,MAC004179,2013-03-30 23:30:00.0000000,1.064,9238.867
4272,MAC004179,2013-03-31 00:00:00.0000000,1.343,9240.21
4273,MAC004179,2013-03-31 00:30:00.0000000,1.604,9241.814
4274,MAC004179,2013-03-31 01:00:00.0000000,1.338,9243.152
4275,MAC004179,2013-03-31 01:30:00.0000000,1.308,9244.46
4276,MAC004179,2013-03-31 02:00:00.0000000,1.334,9245.794
4277,MAC004179,2013-03-31 02:30:00.0000000,1.159,9246.953
4278,MAC004179,2013-03-31 03:00:00.0000000,1.333,9248.286
4279,MAC004179,2013-03-31 03:30:00.0000000,1.333,9249.619
4280,MAC004179,2013-03-31 04:00:00.0000000,1.371,9250.99
4281,MAC004179,2013-03-31 04:30:00.0000000,1.439,9252.429
4282,MAC004179,2013-03-31 05:00:00.0000000,1.341,9253.77
4283,MAC004179,2013-03-31 05:30:00.0000000,1.404,9255.174
4284,MAC004179,2013-03-31 06:00:00.0000000,1.261,9256.435
4285,MAC004179,2013-03-31 06:30:00.0000000,1.642,9258.077
4286,MAC004179,2013-03-31 07:00:00.0000000,1.673,9259.75
4287,MAC004179,2013-03-31 07:30:00.0000000,1.46,9261.21
4288,MAC004179,2013-03-31 08:00:00.0000000,1.536,9262.746
4289,MAC004179,2013-03-31 08:30:00.0000000,1.624,9264.37
4290,MAC004179,2013-03-31 09:00:00.0000000,1.627,9265.997
4291,MAC004179,2013-03-31 09:30:00.0000000,1.213,9267.21
4292,MAC004179,2013-03-31 10:00:00.0000000,1.518,9268.728
4293,MAC004179,2013-03-31 10:30:00.0000000,2.346,9271.074
4294,MAC004179,2013-03-31 11:00:00.0000000,2.56,9273.634
4295,MAC004179,2013-03-31 11:30:00.0000000,1.758,9275.392
4296,MAC004179,2013-03-31 12:00:00.0000000,2.154,9277.546
4297,MAC004179,2013-03-31 12:30:00.0000000,1.612,9279.158
4298,MAC004179,2013-03-31 13:00:00.0000000,1.752,9280.91
4299,MAC004179,2013-03-31 13:30:00.0000000,1.441,9282.351
4300,MAC004179,2013-03-31 14:00:00.0000000,1.551,9283.902
4301,MAC004179,2013-03-31 14:30:00.0000000,1.58,9285.482
4302,MAC004179,2013-03-31 15:00:00.0000000,1.701,9287.183
4303,MAC004179,2013-03-31 15:30:00.0000000,1.701,9288.884
4304,MAC004179,2013-03-31 16:00:00.0000000,1.547,9290.431
4305,MAC004179,2013-03-31 16:30:00.0000000,1.646,9292.077
4306,MAC004179,2013-03-31 17:00:00.0000000,1.867,9293.944
4307,MAC004179,2013-03-31 17:30:00.0000000,1.647,9295.591
4308,MAC004179,2013-03-31 18:00:00.0000000,2.041,9297.632
4309,MAC004179,2013-03-31 18:30:00.0000000,2.234,9299.866
4310,MAC004179,2013-03-31 19:00:00.0000000,3.919,9303.785
4311,MAC004179,2013-03-31 19:30:00.0000000,2.862,9306.647
4312,MAC004179,2013-03-31 20:00:00.0000000,2.416,9309.063
4313,MAC004179,2013-03-31 20:30:00.0000000,2.293,9311.356
4314,MAC004179,2013-03-31 21:00:00.0000000,3.291,9314.647
4315,MAC004179,2013-03-31 21:30:00.0000000,2.53,9317.177
4316,MAC004179,2013-03-31 22:00:00.0000000,2.572,9319.749
4317,MAC004179,2013-03-31 22:30:00.0000000,1.997,9321.746
4318,MAC004179,2013-03-31 23:00:00.0000000,2.008,9323.754
4319,MAC004179,2013-03-31 23:30:00.0000000,1.504,9325.258
4320,MAC004179,2013-04-01 00:00:00.0000000,1.597,9326.855
4321,MAC004179,2013-04-01 00:30:00.0000000,1.371,9328.226
4322,MAC004179,2013-04-01 01:00:00.0000000,1.409,9329.635
4323,MAC004179,2013-04-01 01:30:00.0000000,1.639,9331.274
4324,MAC004179,2013-04-01 02:00:00.0000000,1.994,9333.268
4325,MAC004179,2013-04-01 02:30:00.0000000,1.421,9334.689
4326,MAC004179,2013-04-01 03:00:00.0000000,1.442,9336.131
4327,MAC004179,2013-04-01 03:30:00.0000000,1.569,9337.7
4328,MAC004179,2013-04-01 04:00:00.0000000,1.447,9339.147
4329,MAC004179,2013-04-01 04:30:00.0000000,1.429,9340.576
4330,MAC004179,2013-04-01 05:00:00.0000000,1.435,9342.011
4331,MAC004179,2013-04-01 05:30:00.0000000,1.441,9343.452
4332,MAC004179,2013-04-01 06:00:00.0000000,1.537,9344.989
4333,MAC004179,2013-04-01 06:30:00.0000000,1.532,9346.521
4334,MAC004179,2013-04-01 07:00:00.0000000,1.631,9348.152
4335,MAC004179,2013-04-01 07:30:00.0000000,1.56,9349.712
4336,MAC004179,2013-04-01 08:00:00.0000000,2.267,9351.979
4337,MAC004179,2013-04-01 08:30:00.0000000,2.115,9354.094
4338,MAC004179,2013-04-01 09:00:00.0000000,1.788,9355.882
4339,MAC004179,2013-04-01 09:30:00.0000000,1.592,9357.474
4340,MAC004179,2013-04-01 10:00:00.0000000,1.493,9358.967
4341,MAC004179,2013-04-01 10:30:00.0000000,1.53,9360.497
4342,MAC004179,2013-04-01 11:00:00.0000000,1.204,9361.701
4343,MAC004179,2013-04-01 11:30:00.0000000,1.952,9363.653
4344,MAC004179,2013-04-01 12:00:00.0000000,1.421,9365.074
4345,MAC004179,2013-04-01 12:30:00.0000000,1.289,9366.363
4346,MAC004179,2013-04-01 13:00:00.0000000,1.485,9367.848
4347,MAC004179,2013-04-01 13:30:00.0000000,1.96,9369.808
4348,MAC004179,2013-04-01 14:00:00.0000000,1.469,9371.277
4349,MAC004179,2013-04-01 14:30:00.0000000,1.647,9372.924
4350,MAC004179,2013-04-01 15:00:00.0000000,1.551,9374.475
4351,MAC004179,2013-04-01 15:30:00.0000000,2.4,9376.875
4352,MAC004179,2013-04-01 16:00:00.0000000,1.486,9378.361
4353,MAC004179,2013-04-01 16:30:00.0000000,1.239,9379.6
4354,MAC004179,2013-04-01 17:00:00.0000000,1.289,9380.889
4355,MAC004179,2013-04-01 17:30:00.0000000,1.458,9382.347
4356,MAC004179,2013-04-01 18:00:00.0000000,1.79,9384.137
4357,MAC004179,2013-04-01 18:30:00.0000000,2.295,9386.432
4358,MAC004179,2013-04-01 19:00:00.0000000,2.96,9389.392
4359,MAC004179,2013-04-01 19:30:00.0000000,3.021,9392.413
4360,MAC004179,2013-04-01 20:00:00.0000000,2.5,9394.913
4361,MAC004179,2013-04-01 20:30:00.0000000,3.595,9398.508
4362,MAC004179,2013-04-01 21:00:00.0000000,2.531,9401.039
4363,MAC004179,2013-04-01 21:30:00.0000000,2.102,9403.141
4364,MAC004179,2013-04-01 22:00:00.0000000,1.688,9404.829
4365,MAC004179,2013-04-01 22:30:00.0000000,1.56,9406.389
4366,MAC004179,2013-04-01 23:00:00.0000000,1.577,9407.966
4367,MAC004179,2013-04-01 23:30:00.0000000,1.567,9409.533
4368,MAC004179,2013-04-02 00:00:00.0000000,1.472,9411.005
4369,MAC004179,2013-04-02 00:30:00.0000000,1.408,9412.413
4370,MAC004179,2013-04-02 01:00:00.0000000,1.585,9413.998
4371,MAC004179,2013-04-02 01:30:00.0000000,1.354,9415.352
4372,MAC004179,2013-04-02 02:00:00.0000000,1.506,9416.858
4373,MAC004179,2013-04-02 02:30:00.0000000,1.546,9418.404
4374,MAC004179,2013-04-02 03:00:00.0000000,1.446,9419.85
4375,MAC004179,2013-04-02 03:30:00.0000000,1.58,9421.43
4376,MAC004179,2013-04-02 04:00:00.0000000,1.654,9423.084
4377,MAC004179,2013-04-02 04:30:00.0000000,1.639,9424.723
4378,MAC004179,2013-04-02 05:00:00.0000000,1.481,9426.204
4379,MAC004179,2013-04-02 05:30:00.0000000,1.474,9427.678
4380,MAC004179,2013-04-02 06:00:00.0000000,1.409,9429.087
4381,MAC004179,2013-04-02 06:30:00.0000000,1.51,9430.597
4382,MAC004179,2013-04-02 07:00:00.0000000,1.788,9432.385
4383,MAC004179,2013-04-02 07:30:00.0000000,2.289,9434.674
4384,MAC004179,2013-04-02 08:00:00.0000000,1.555,9436.229
4385,MAC004179,2013-04-02 08:30:00.0000000,1.456,9437.685
4386,MAC004179,2013-04-02 09:00:00.0000000,2.056,9439.741
4387,MAC004179,2013-04-02 09:30:00.0000000,3.447,9443.188
4388,MAC004179,2013-04-02 10:00:00.0000000,4.45,9447.638
4389,MAC004179,2013-04-02 10:30:00.0000000,2.734,9450.372
4390,MAC004179,2013-04-02 11:00:00.0000000,2.065,9452.437
4391,MAC004179,2013-04-02 11:30:00.0000000,3.739,9456.176
4392,MAC004179,2013-04-02 12:00:00.0000000,3.814,9459.99
4393,MAC004179,2013-04-02 12:30:00.0000000,3.058,9463.048
4394,MAC004179,2013-04-02 13:00:00.0000000,2.695,9465.743
4395,MAC004179,2013-04-02 13:30:00.0000000,2.218,9467.961
4396,MAC004179,2013-04-02 14:00:00.0000000,3.568,9471.529
4397,MAC004179,2013-04-02 14:30:00.0000000,3.48,9475.009
4398,MAC004179,2013-04-02 15:00:00.0000000,2.764,9477.773
4399,MAC004179,2013-04-02 15:30:00.0000000,1.683,9479.456
4400,MAC004179,2013-04-02 16:00:00.0000000,1.847,9481.303
4401,MAC004179,2013-04-02 16:30:00.0000000,1.736,9483.039
4402,MAC004179,2013-04-02 17:00:00.0000000,1.81,9484.849
4403,MAC004179,2013-04-02 17:30:00.0000000,3.23,9488.079
4404,MAC004179,2013-04-02 18:00:00.0000000,4.038,9492.117
4405,MAC004179,2013-04-02 18:30:00.0000000,2.927,9495.044
4406,MAC004179,2013-04-02 19:00:00.0000000,3.133,9498.177
4407,MAC004179,2013-04-02 19:30:00.0000000,2.746,9500.923
4408,MAC004179,2013-04-02 20:00:00.0000000,3.341,9504.264
4409,MAC004179,2013-04-02 20:30:00.0000000,2.924,9507.188
4410,MAC004179,2013-04-02 21:00:00.0000000,1.873,9509.061
4411,MAC004179,2013-04-02 21:30:00.0000000,2.08,9511.141
4412,MAC004179,2013-04-02 22:00:00.0000000,1.848,9512.989
4413,MAC004179,2013-04-02 22:30:00.0000000,1.518,9514.507
4414,MAC004179,2013-04-02 23:00:00.0000000,1.51,9516.017
4415,MAC004179,2013-04-02 23:30:00.0000000,1.499,9517.516
4416,MAC004179,2013-04-03 00:00:00.0000000,1.409,9518.925
4417,MAC004179,2013-04-03 00:30:00.0000000,1.565,9520.49
4418,MAC004179,2013-04-03 01:00:00.0000000,1.474,9521.964
4419,MAC004179,2013-04-03 01:30:00.0000000,1.417,9523.381
4420,MAC004179,2013-04-03 02:00:00.0000000,1.347,9524.728
4421,MAC004179,2013-04-03 02:30:00.0000000,1.646,9526.374
4422,MAC004179,2013-04-03 03:00:00.0000000,1.72,9528.094
4423,MAC004179,2013-04-03 03:30:00.0000000,1.548,9529.642
4424,MAC004179,2013-04-03 04:00:00.0000000,1.594,9531.236
4425,MAC004179,2013-04-03 04:30:00.0000000,1.484,9532.72
4426,MAC004179,2013-04-03 05:00:00.0000000,1.464,9534.184
4427,MAC004179,2013-04-03 05:30:00.0000000,1.536,9535.72
4428,MAC004179,2013-04-03 06:00:00.0000000,1.81,9537.53
4429,MAC004179,2013-04-03 06:30:00.0000000,1.379,9538.909
4430,MAC004179,2013-04-03 07:00:00.0000000,2.605,9541.514
4431,MAC004179,2013-04-03 07:30:00.0000000,1.983,9543.497
4432,MAC004179,2013-04-03 08:00:00.0000000,1.638,9545.135
4433,MAC004179,2013-04-03 08:30:00.0000000,1.281,9546.416
4434,MAC004179,2013-04-03 09:00:00.0000000,2.051,9548.467
4435,MAC004179,2013-04-03 09:30:00.0000000,2.131,9550.598
4436,MAC004179,2013-04-03 10:00:00.0000000,1.432,9552.03
4437,MAC004179,2013-04-03 10:30:00.0000000,1.55,9553.58
4438,MAC004179,2013-04-03 11:00:00.0000000,1.176,9554.756
4439,MAC004179,2013-04-03 11:30:00.0000000,1.564,9556.32
4440,MAC004179,2013-04-03 12:00:00.0000000,2.232,9558.552
4441,MAC004179,2013-04-03 12:30:00.0000000,1.309,9559.861
4442,MAC004179,2013-04-03 13:00:00.0000000,2.165,9562.026
4443,MAC004179,2013-04-03 13:30:00.0000000,1.747,9563.773
4444,MAC004179,2013-04-03 14:00:00.0000000,1.461,9565.234
4445,MAC004179,2013-04-03 14:30:00.0000000,1.795,9567.029
4446,MAC004179,2013-04-03 15:00:00.0000000,1.434,9568.463
4447,MAC004179,2013-04-03 15:30:00.0000000,1.388,9569.851
4448,MAC004179,2013-04-03 16:00:00.0000000,1.663,9571.514
4449,MAC004179,2013-04-03 16:30:00.0000000,1.555,9573.069
4450,MAC004179,2013-04-03 17:00:00.0000000,2.117,9575.186
4451,MAC004179,2013-04-03 17:30:00.0000000,2.284,9577.47
4452,MAC004179,2013-04-03 18:00:00.0000000,1.639,9579.109
4453,MAC004179,2013-04-03 18:30:00.0000000,2.356,9581.465
4454,MAC004179,2013-04-03 19:00:00.0000000,2.112,9583.577
4455,MAC004179,2013-04-03 19:30:00.0000000,2.23,9585.807
4456,MAC004179,2013-04-03 20:00:00.0000000,2.192,9587.999
4457,MAC004179,2013-04-03 20:30:00.0000000,2.473,9590.472
4458,MAC004179,2013-04-03 21:00:00.0000000,1.851,9592.323
4459,MAC004179,2013-04-03 21:30:00.0000000,1.628,9593.951
4460,MAC004179,2013-04-03 22:00:00.0000000,2.071,9596.022
4461,MAC004179,2013-04-03 22:30:00.0000000,1.452,9597.474
4462,MAC004179,2013-04-03 23:00:00.0000000,1.447,9598.921
4463,MAC004179,2013-04-03 23:30:00.0000000,1.439,9600.36
4464,MAC004179,2013-04-04 00:00:00.0000000,1.3,9601.66
4465,MAC004179,2013-04-04 00:30:00.0000000,1.719,9603.379
4466,MAC004179,2013-04-04 01:00:00.0000000,1.567,9604.946
4467,MAC004179,2013-04-04 01:30:00.0000000,1.417,9606.363
4468,MAC004179,2013-04-04 02:00:00.0000000,1.477,9607.84
4469,MAC004179,2013-04-04 02:30:00.0000000,1.373,9609.213
4470,MAC004179,2013-04-04 03:00:00.0000000,1.406,9610.619
4471,MAC004179,2013-04-04 03:30:00.0000000,1.366,9611.985
4472,MAC004179,2013-04-04 04:00:00.0000000,1.473,9613.458
4473,MAC004179,2013-04-04 04:30:00.0000000,1.832,9615.29
4474,MAC004179,2013-04-04 05:00:00.0000000,1.573,9616.863
4475,MAC004179,2013-04-04 05:30:00.0000000,1.688,9618.551
4476,MAC004179,2013-04-04 06:00:00.0000000,1.383,9619.934
4477,MAC004179,2013-04-04 06:30:00.0000000,1.633,9621.567
4478,MAC004179,2013-04-04 07:00:00.0000000,2.327,9623.894
4479,MAC004179,2013-04-04 07:30:00.0000000,3.004,9626.898
4480,MAC004179,2013-04-04 08:00:00.0000000,1.583,9628.481
4481,MAC004179,2013-04-04 08:30:00.0000000,1.504,9629.985
4482,MAC004179,2013-04-04 09:00:00.0000000,2.389,9632.374
4483,MAC004179,2013-04-04 09:30:00.0000000,1.524,9633.898
4484,MAC004179,2013-04-04 10:00:00.0000000,1.845,9635.743
4485,MAC004179,2013-04-04 10:30:00.0000000,3.007,9638.75
4486,MAC004179,2013-04-04 11:00:00.0000000,2.411,9641.161
4487,MAC004179,2013-04-04 11:30:00.0000000,2.233,9643.394
4488,MAC004179,2013-04-04 12:00:00.0000000,1.858,9645.252
4489,MAC004179,2013-04-04 12:30:00.0000000,1.99,9647.242
4490,MAC004179,2013-04-04 13:00:00.0000000,3.736,9650.978
4491,MAC004179,2013-04-04 13:30:00.0000000,2.922,9653.9
4492,MAC004179,2013-04-04 14:00:00.0000000,2.32,9656.22
4493,MAC004179,2013-04-04 14:30:00.0000000,1.955,9658.175
4494,MAC004179,2013-04-04 15:00:00.0000000,2.354,9660.529
4495,MAC004179,2013-04-04 15:30:00.0000000,2.292,9662.821
4496,MAC004179,2013-04-04 16:00:00.0000000,3.075,9665.896
4497,MAC004179,2013-04-04 16:30:00.0000000,3.056,9668.952
4498,MAC004179,2013-04-04 17:00:00.0000000,2.72,9671.672
4499,MAC004179,2013-04-04 17:30:00.0000000,2.183,9673.855
4500,MAC004179,2013-04-04 18:00:00.0000000,2.211,9676.066
4501,MAC004179,2013-04-04 18:30:00.0000000,2.321,9678.387
4502,MAC004179,2013-04-04 19:00:00.0000000,1.914,9680.301
4503,MAC004179,2013-04-04 19:30:00.0000000,3.076,9683.377
4504,MAC004179,2013-04-04 20:00:00.0000000,2.743,9686.12
4505,MAC004179,2013-04-04 20:30:00.0000000,1.952,9688.072
4506,MAC004179,2013-04-04 21:00:00.0000000,1.583,9689.655
4507,MAC004179,2013-04-04 21:30:00.0000000,1.346,9691.001
4508,MAC004179,2013-04-04 22:00:00.0000000,2.071,9693.072
4509,MAC004179,2013-04-04 22:30:00.0000000,1.541,9694.613
4510,MAC004179,2013-04-04 23:00:00.0000000,1.587,9696.2
4511,MAC004179,2013-04-04 23:30:00.0000000,1.406,9697.606
4512,MAC004179,2013-04-05 00:00:00.0000000,1.513,9699.119
4513,MAC004179,2013-04-05 00:30:00.0000000,1.746,9700.865
4514,MAC004179,2013-04-05 01:00:00.0000000,2.304,9703.169
4515,MAC004179,2013-04-05 01:30:00.0000000,0.906,9704.075
4516,MAC004179,2013-04-05 02:00:00.0000000,1.334,9705.409
4517,MAC004179,2013-04-05 02:30:00.0000000,1.504,9706.913
4518,MAC004179,2013-04-05 03:00:00.0000000,1.358,9708.271
4519,MAC004179,2013-04-05 03:30:00.0000000,1.759,9710.03
4520,MAC004179,2013-04-05 04:00:00.0000000,1.672,9711.702
4521,MAC004179,2013-04-05 04:30:00.0000000,1.528,9713.23
4522,MAC004179,2013-04-05 05:00:00.0000000,1.428,9714.658
4523,MAC004179,2013-04-05 05:30:00.0000000,1.403,9716.061
4524,MAC004179,2013-04-05 06:00:00.0000000,1.478,9717.539
4525,MAC004179,2013-04-05 06:30:00.0000000,1.604,9719.143
4526,MAC004179,2013-04-05 07:00:00.0000000,2.799,9721.942
4527,MAC004179,2013-04-05 07:30:00.0000000,1.834,9723.776
4528,MAC004179,2013-04-05 08:00:00.0000000,1.858,9725.634
4529,MAC004179,2013-04-05 08:30:00.0000000,1.708,9727.342
4530,MAC004179,2013-04-05 09:00:00.0000000,1.227,9728.569
4531,MAC004179,2013-04-05 09:30:00.0000000,1.484,9730.053
4532,MAC004179,2013-04-05 10:00:00.0000000,1.709,9731.762
4533,MAC004179,2013-04-05 10:30:00.0000000,1.396,9733.158
4534,MAC004179,2013-04-05 11:00:00.0000000,1.179,9734.337
4535,MAC004179,2013-04-05 11:30:00.0000000,1.63,9735.967
4536,MAC004179,2013-04-05 12:00:00.0000000,1.592,9737.559
4537,MAC004179,2013-04-05 12:30:00.0000000,1.455,9739.014
4538,MAC004179,2013-04-05 13:00:00.0000000,2.534,9741.548
4539,MAC004179,2013-04-05 13:30:00.0000000,2.753,9744.301
4540,MAC004179,2013-04-05 14:00:00.0000000,1.597,9745.898
4541,MAC004179,2013-04-05 14:30:00.0000000,1.716,9747.614
