tstp,CO
2018/9/22,0.42
2018/9/22,0.35
2018/9/22,0.36
2018/9/22,0.38
2018/9/23,0.26
2018/9/23,0.39
2018/9/23,0.47
2018/9/23,0.37
2018/9/23,0.32
2018/9/23,0.42
2018/9/23,0.35
2018/9/23,0.3
2018/9/23,0.35
2018/9/23,0.35
2018/9/23,0.41
2018/9/23,0.43
2018/9/23,0.3
2018/9/23,0.17
2018/9/23,0.12
2018/9/23,0.13
2018/9/23,0.15
2018/9/23,0.21
2018/9/23,0.29
2018/9/23,0.36
2018/9/23,0.46
2018/9/23,0.34
2018/9/23,0.3
2018/9/23,0.3
2018/9/24,0.33
2018/9/24,0.31
2018/9/24,0.26
2018/9/24,0.17
2018/9/24,0.15
2018/9/24,0.18
2018/9/24,0.21
2018/9/24,0.21
2018/9/24,0.2
2018/9/24,0.2
2018/9/24,0.21
2018/9/24,0.24
2018/9/24,0.22
2018/9/24,0.2
2018/9/24,0.22
2018/9/24,0.22
2018/9/24,0.21
2018/9/24,0.24
2018/9/24,0.26
2018/9/24,0.23
2018/9/24,0.19
2018/9/24,0.19
2018/9/24,0.19
2018/9/24,0.17
2018/9/25,0.17
2018/9/25,0.18
2018/9/25,0.18
2018/9/25,0.17
2018/9/25,0.16
2018/9/25,0.16
2018/9/25,0.18
2018/9/25,0.23
2018/9/25,0.19
2018/9/25,0.18
2018/9/25,0.19
2018/9/25,0.2
2018/9/25,0.22
2018/9/25,0.24
2018/9/25,0.22
2018/9/25,0.23
2018/9/25,0.23
2018/9/25,0.27
2018/9/25,0.31
2018/9/25,0.28
2018/9/25,0.24
2018/9/25,0.28
2018/9/25,0.24
2018/9/25,0.22
2018/9/26,0.22
2018/9/26,0.2
2018/9/26,0.19
2018/9/26,0.17
2018/9/26,0.19
2018/9/26,0.19
2018/9/26,0.23
2018/9/26,0.26
2018/9/26,0.24
2018/9/26,0.22
2018/9/26,0.26
2018/9/26,0.22
2018/9/26,0.23
2018/9/26,0.2
2018/9/26,0.23
2018/9/26,0.23
2018/9/26,0.24
2018/9/26,0.24
2018/9/26,0.26
2018/9/26,0.22
2018/9/26,0.22
2018/9/26,0.24
2018/9/26,0.21
2018/9/26,0.2
2018/9/27,0.19
2018/9/27,0.19
2018/9/27,0.18
2018/9/27,0.18
2018/9/27,0.16
2018/9/27,0.18
2018/9/27,0.2
2018/9/27,0.25
2018/9/27,0.23
2018/9/27,0.21
2018/9/27,0.23
2018/9/27,0.2
2018/9/27,0.2
2018/9/27,0.18
2018/9/27,0.17
2018/9/27,0.18
2018/9/27,0.19
2018/9/27,0.2
2018/9/27,0.22
2018/9/27,0.22
2018/9/27,0.18
2018/9/27,0.17
2018/9/27,0.17
2018/9/27,0.16
2018/9/28,0.16
2018/9/28,0.1
2018/9/28,0.09
2018/9/28,0.11
2018/9/28,0.09
2018/9/28,0.1
2018/9/28,0.12
2018/9/28,0.17
2018/9/28,0.15
2018/9/28,0.13
2018/9/28,0.13
2018/9/28,0.12
2018/9/28,0.14
2018/9/28,0.14
2018/9/28,0.12
2018/9/28,0.11
2018/9/28,0.14
2018/9/28,0.15
2018/9/28,0.17
2018/9/28,0.17
2018/9/28,0.16
2018/9/28,0.13
2018/9/28,0.1
2018/9/28,0.12
2018/9/29,0.1
2018/9/29,0.14
2018/9/29,0.14
2018/9/29,0.14
2018/9/29,0.16
2018/9/29,0.18
2018/9/29,0.17
2018/9/29,0.19
2018/9/29,0.19
2018/9/29,0.19
2018/9/29,0.19
2018/9/29,0.21
2018/9/29,0.21
2018/9/29,0.21
2018/9/29,0.2
2018/9/29,0.22
2018/9/29,0.21
2018/9/29,0.23
2018/9/29,0.22
2018/9/29,0.22
2018/9/29,0.23
2018/9/29,0.23
2018/9/29,0.22
2018/9/29,0.26
2018/9/30,0.26
2018/9/30,0.19
2018/9/30,0.19
2018/9/30,0.2
2018/9/30,0.2
2018/9/30,0.23
2018/9/30,0.26
2018/9/30,0.26
2018/9/30,0.24
2018/9/30,0.23
2018/9/30,0.23
2018/9/30,0.26
2018/9/30,0.28
2018/9/30,0.25
2018/9/30,0.23
2018/9/30,0.24
2018/9/30,0.27
2018/9/30,0.3
2018/9/30,0.35
2018/9/30,0.35
2018/9/30,0.31
2018/9/30,0.29
2018/9/30,0.28
2018/9/30,0.27
2018/10/1,0.29
2018/10/1,0.33
2018/10/1,0.35
2018/10/1,0.36
2018/10/1,0.41
2018/10/1,0.43
2018/10/1,0.56
2018/10/1,0.71
2018/10/1,0.61
2018/10/1,0.4
2018/10/1,0.39
2018/10/1,0.28
2018/10/1,0.25
2018/10/1,0.27
2018/10/1,0.28
2018/10/1,0.3
2018/10/1,0.36
2018/10/1,0.42
2018/10/1,0.46
2018/10/1,0.49
2018/10/1,0.46
2018/10/1,0.43
2018/10/1,0.39
2018/10/1,0.37
2018/10/2,0.31
2018/10/2,0.26
2018/10/2,0.24
2018/10/2,0.23
2018/10/2,0.22
2018/10/2,0.23
2018/10/2,0.28
2018/10/2,0.31
2018/10/2,0.23
2018/10/2,0.21
2018/10/2,0.18
2018/10/2,0.2
2018/10/2,0.22
2018/10/2,0.23
2018/10/2,0.21
2018/10/2,0.2
2018/10/2,0.22
2018/10/2,0.27
2018/10/2,0.27
2018/10/2,0.24
2018/10/2,0.23
2018/10/2,0.2
2018/10/2,0.17
2018/10/2,0.15
2018/10/3,0.14
2018/10/3,0.18
2018/10/3,0.18
2018/10/3,0.17
2018/10/3,0.17
2018/10/3,0.18
2018/10/3,0.2
2018/10/3,0.23
2018/10/3,0.22
2018/10/3,0.23
2018/10/3,0.22
2018/10/3,0.22
2018/10/3,0.23
2018/10/3,0.22
2018/10/3,0.23
2018/10/3,0.23
2018/10/3,0.25
2018/10/3,0.28
2018/10/3,0.27
2018/10/3,0.23
2018/10/3,0.27
2018/10/3,0.25
2018/10/3,0.23
2018/10/3,0.2
2018/10/4,0.18
2018/10/4,0.15
2018/10/4,0.15
2018/10/4,0.14
2018/10/4,0.12
2018/10/4,0.12
2018/10/4,0.14
2018/10/4,0.16
2018/10/4,0.16
2018/10/4,0.13
2018/10/4,0.12
2018/10/4,0.14
2018/10/4,0.17
2018/10/4,0.16
2018/10/4,0.16
2018/10/4,0.16
2018/10/4,0.14
2018/10/4,0.2
2018/10/4,0.2
2018/10/4,0.15
2018/10/4,0.15
2018/10/4,0.14
2018/10/4,0.14
2018/10/4,0.15
2018/10/5,0.16
2018/10/5,0.21
2018/10/5,0.23
2018/10/5,0.21
2018/10/5,0.2
2018/10/5,0.21
2018/10/5,0.24
2018/10/5,0.27
2018/10/5,0.26
2018/10/5,0.25
2018/10/5,0.24
2018/10/5,0.26
2018/10/5,0.25
2018/10/5,0.24
2018/10/5,0.24
2018/10/5,0.23
2018/10/5,0.25
2018/10/5,0.33
2018/10/5,0.41
2018/10/5,0.43
2018/10/5,0.43
2018/10/5,0.49
2018/10/5,0.5
2018/10/5,0.55
2018/10/6,0.64
2018/10/6,0.57
2018/10/6,0.52
2018/10/6,0.47
2018/10/6,0.48
2018/10/6,0.51
2018/10/6,0.6
2018/10/6,0.54
2018/10/6,0.55
2018/10/6,0.41
2018/10/6,0.51
2018/10/6,0.39
2018/10/6,0.28
2018/10/6,0.26
2018/10/6,0.25
2018/10/6,0.26
2018/10/6,0.32
2018/10/6,0.4
2018/10/6,0.44
2018/10/6,0.47
2018/10/6,0.46
2018/10/6,0.46
2018/10/6,0.44
2018/10/6,0.44
2018/10/7,0.4
2018/10/7,0.39
2018/10/7,0.37
2018/10/7,0.32
2018/10/7,0.27
2018/10/7,0.26
2018/10/7,0.26
2018/10/7,0.26
2018/10/7,0.26
2018/10/7,0.28
2018/10/7,0.29
2018/10/7,0.3
2018/10/7,0.28
2018/10/7,0.29
2018/10/7,0.29
2018/10/7,0.29
2018/10/7,0.3
2018/10/7,0.33
2018/10/7,0.36
2018/10/7,0.34
2018/10/7,0.33
2018/10/7,0.34
2018/10/7,0.31
2018/10/7,0.28
2018/10/8,0.27
2018/10/8,0.21
2018/10/8,0.21
2018/10/8,0.2
2018/10/8,0.19
2018/10/8,0.2
2018/10/8,0.26
2018/10/8,0.28
2018/10/8,0.26
2018/10/8,0.23
2018/10/8,0.26
2018/10/8,0.23
2018/10/8,0.23
2018/10/8,0.23
2018/10/8,0.23
2018/10/8,0.25
2018/10/8,0.28
2018/10/8,0.36
2018/10/8,0.4
2018/10/8,0.4
2018/10/8,0.41
2018/10/8,0.37
2018/10/8,0.36
2018/10/8,0.3
2018/10/9,0.27
2018/10/9,0.25
2018/10/9,0.25
2018/10/9,0.25
2018/10/9,0.24
2018/10/9,0.25
2018/10/9,0.32
2018/10/9,0.43
2018/10/9,0.33
2018/10/9,0.29
2018/10/9,0.31
2018/10/9,0.27
2018/10/9,0.24
2018/10/9,0.21
2018/10/9,0.22
2018/10/9,0.23
2018/10/9,0.23
2018/10/9,0.29
2018/10/9,0.29
2018/10/9,0.31
2018/10/9,0.32
2018/10/9,0.34
2018/10/9,0.38
2018/10/9,0.48
2018/10/10,0.56
2018/10/10,0.44
2018/10/10,0.48
2018/10/10,0.49
2018/10/10,0.41
2018/10/10,0.34
2018/10/10,0.35
2018/10/10,0.3
2018/10/10,0.22
2018/10/10,0.21
2018/10/10,0.24
2018/10/10,0.27
2018/10/10,0.25
2018/10/10,0.23
2018/10/10,0.23
2018/10/10,0.25
2018/10/10,0.3
2018/10/10,0.35
2018/10/10,0.33
2018/10/10,0.35
2018/10/10,0.36
2018/10/10,0.33
2018/10/10,0.3
2018/10/10,0.33
2018/10/11,0.31
2018/10/11,0.33
2018/10/11,0.33
2018/10/11,0.31
2018/10/11,0.29
2018/10/11,0.29
2018/10/11,0.29
2018/10/11,0.34
2018/10/11,0.35
2018/10/11,0.31
2018/10/11,0.28
2018/10/11,0.25
2018/10/11,0.26
2018/10/11,0.25
2018/10/11,0.25
2018/10/11,0.25
2018/10/11,0.3
2018/10/11,0.33
2018/10/11,0.3
2018/10/11,0.27
2018/10/11,0.25
2018/10/11,0.22
2018/10/11,0.21
2018/10/11,0.2
2018/10/12,0.18
2018/10/12,0.17
2018/10/12,0.17
2018/10/12,0.17
2018/10/12,0.17
2018/10/12,0.17
2018/10/12,0.19
2018/10/12,0.24
2018/10/12,0.23
2018/10/12,0.21
2018/10/12,0.23
2018/10/12,0.28
2018/10/12,0.28
2018/10/12,0.23
2018/10/12,0.24
2018/10/12,0.21
2018/10/12,0.24
2018/10/12,0.3
2018/10/12,0.32
2018/10/12,0.32
2018/10/12,0.3
2018/10/12,0.28
2018/10/12,0.24
2018/10/12,0.25
2018/10/13,0.24
2018/10/13,0.22
2018/10/13,0.21
2018/10/13,0.19
2018/10/13,0.2
2018/10/13,0.19
2018/10/13,0.24
2018/10/13,0.36
2018/10/13,0.42
2018/10/13,0.37
2018/10/13,0.32
2018/10/13,0.28
2018/10/13,0.29
2018/10/13,0.28
2018/10/13,0.26
2018/10/13,0.27
2018/10/13,0.31
2018/10/13,0.47
2018/10/13,0.58
2018/10/13,0.48
2018/10/13,0.47
2018/10/13,0.39
2018/10/13,0.37
2018/10/13,0.39
2018/10/14,0.37
2018/10/14,0.47
2018/10/14,0.4
2018/10/14,0.47
2018/10/14,0.54
2018/10/14,0.6
2018/10/14,0.69
2018/10/14,0.54
2018/10/14,0.64
2018/10/14,0.48
2018/10/14,0.38
2018/10/14,0.51
2018/10/14,0.46
2018/10/14,0.35
2018/10/14,0.27
2018/10/14,0.27
2018/10/14,0.27
2018/10/14,0.41
2018/10/14,0.5
2018/10/14,0.47
2018/10/14,0.41
2018/10/14,0.35
2018/10/14,0.37
2018/10/14,0.34
2018/10/15,0.29
2018/10/15,0.23
2018/10/15,0.23
2018/10/15,0.24
2018/10/15,0.23
2018/10/15,0.21
2018/10/15,0.21
2018/10/15,0.29
2018/10/15,0.24
2018/10/15,0.22
2018/10/15,0.23
2018/10/15,0.22
2018/10/15,0.19
2018/10/15,0.18
2018/10/15,0.18
2018/10/15,0.2
2018/10/15,0.22
2018/10/15,0.29
2018/10/15,0.36
2018/10/15,0.39
2018/10/15,0.37
2018/10/15,0.39
2018/10/15,0.48
2018/10/15,0.48
2018/10/16,0.43
2018/10/16,0.33
2018/10/16,0.31
2018/10/16,0.31
2018/10/16,0.34
2018/10/16,0.38
2018/10/16,0.44
2018/10/16,0.47
2018/10/16,0.38
2018/10/16,0.22
2018/10/16,0.19
2018/10/16,0.21
2018/10/16,0.18
2018/10/16,0.16
2018/10/16,0.16
2018/10/16,0.18
2018/10/16,0.22
2018/10/16,0.31
2018/10/16,0.32
2018/10/16,0.29
2018/10/16,0.29
2018/10/16,0.29
2018/10/16,0.25
2018/10/16,0.26
2018/10/17,0.27
2018/10/17,0.26
2018/10/17,0.27
2018/10/17,0.27
2018/10/17,0.28
2018/10/17,0.28
2018/10/17,0.32
2018/10/17,0.35
2018/10/17,0.36
2018/10/17,0.34
2018/10/17,0.35
2018/10/17,0.33
2018/10/17,0.35
2018/10/17,0.35
2018/10/17,0.29
2018/10/17,0.29
2018/10/17,0.31
2018/10/17,0.36
2018/10/17,0.35
2018/10/17,0.35
2018/10/17,0.35
2018/10/17,0.37
2018/10/17,0.37
2018/10/17,0.34
2018/10/18,0.34
2018/10/18,0.32
2018/10/18,0.31
2018/10/18,0.31
2018/10/18,0.29
2018/10/18,0.29
2018/10/18,0.33
2018/10/18,0.4
2018/10/18,0.38
2018/10/18,0.34
2018/10/18,0.36
2018/10/18,0.37
2018/10/18,0.37
2018/10/18,0.33
2018/10/18,0.33
2018/10/18,0.33
2018/10/18,0.34
2018/10/18,0.4
2018/10/18,0.37
2018/10/18,0.34
2018/10/18,0.35
2018/10/18,0.36
2018/10/18,0.37
2018/10/18,0.34
2018/10/19,0.32
2018/10/19,0.32
2018/10/19,0.3
2018/10/19,0.32
2018/10/19,0.31
2018/10/19,0.31
2018/10/19,0.38
2018/10/19,0.54
2018/10/19,0.56
2018/10/19,0.45
2018/10/19,0.39
2018/10/19,0.37
2018/10/19,0.34
2018/10/19,0.29
2018/10/19,0.27
2018/10/19,0.25
2018/10/19,0.26
2018/10/19,0.28
2018/10/19,0.3
2018/10/19,0.28
2018/10/19,0.27
2018/10/19,0.27
2018/10/19,0.26
2018/10/19,0.26
2018/10/20,0.22
2018/10/20,0.22
2018/10/20,0.2
2018/10/20,0.19
2018/10/20,0.19
2018/10/20,0.2
2018/10/20,0.24
2018/10/20,0.3
2018/10/20,0.29
2018/10/20,0.27
2018/10/20,0.28
2018/10/20,0.28
2018/10/20,0.25
2018/10/20,0.23
2018/10/20,0.23
2018/10/20,0.24
2018/10/20,0.26
2018/10/20,0.26
2018/10/20,0.34
2018/10/20,0.29
2018/10/20,0.27
2018/10/20,0.25
2018/10/20,0.24
2018/10/20,0.21
2018/10/21,0.2
2018/10/21,0.2
2018/10/21,0.19
2018/10/21,0.2
2018/10/21,0.19
2018/10/21,0.2
2018/10/21,0.25
2018/10/21,0.25
2018/10/21,0.26
2018/10/21,0.27
2018/10/21,0.27
2018/10/21,0.3
2018/10/21,0.3
2018/10/21,0.3
2018/10/21,0.27
2018/10/21,0.2
2018/10/21,0.21
2018/10/21,0.27
2018/10/21,0.39
2018/10/21,0.36
2018/10/21,0.29
2018/10/21,0.31
2018/10/21,0.37
2018/10/21,0.39
2018/10/22,0.39
2018/10/22,0.42
2018/10/22,0.45
2018/10/22,0.45
2018/10/22,0.48
2018/10/22,0.45
2018/10/22,0.49
2018/10/22,0.46
2018/10/22,0.31
2018/10/22,0.31
2018/10/22,0.27
2018/10/22,0.27
2018/10/22,0.26
2018/10/22,0.35
2018/10/22,0.46
2018/10/22,0.34
2018/10/22,0.29
2018/10/22,0.33
2018/10/22,0.31
2018/10/22,0.3
2018/10/22,0.34
2018/10/22,0.37
2018/10/22,0.37
2018/10/22,0.31
2018/10/23,0.31
2018/10/23,0.28
2018/10/23,0.25
2018/10/23,0.23
2018/10/23,0.23
2018/10/23,0.28
2018/10/23,0.32
2018/10/23,0.31
2018/10/23,0.24
2018/10/23,0.21
2018/10/23,0.23
2018/10/23,0.23
2018/10/23,0.21
2018/10/23,0.19
2018/10/23,0.21
2018/10/23,0.24
2018/10/23,0.3
2018/10/23,0.36
2018/10/23,0.38
2018/10/23,0.36
2018/10/23,0.37
2018/10/23,0.39
2018/10/23,0.41
2018/10/23,0.4
2018/10/24,0.39
2018/10/24,0.33
2018/10/24,0.24
2018/10/24,0.2
2018/10/24,0.21
2018/10/24,0.22
2018/10/24,0.24
2018/10/24,0.33
2018/10/24,0.25
2018/10/24,0.23
2018/10/24,0.26
2018/10/24,0.25
2018/10/24,0.22
2018/10/24,0.2
2018/10/24,0.2
2018/10/24,0.2
2018/10/24,0.21
2018/10/24,0.32
2018/10/24,0.31
2018/10/24,0.33
2018/10/24,0.37
2018/10/24,0.32
2018/10/24,0.3
2018/10/24,0.31
2018/10/25,0.26
2018/10/25,0.27
2018/10/25,0.26
2018/10/25,0.25
2018/10/25,0.25
2018/10/25,0.27
2018/10/25,0.39
2018/10/25,0.8
2018/10/25,0.74
2018/10/25,0.53
2018/10/25,0.44
2018/10/25,0.49
2018/10/25,0.39
2018/10/25,0.31
2018/10/25,0.3
2018/10/25,0.31
2018/10/25,0.35
2018/10/25,0.41
2018/10/25,0.37
2018/10/25,0.43
2018/10/25,0.49
2018/10/25,0.55
2018/10/25,0.51
2018/10/25,0.5
2018/10/26,0.42
2018/10/26,0.36
2018/10/26,0.49
2018/10/26,0.64
2018/10/26,0.62
2018/10/26,0.43
2018/10/26,0.5
2018/10/26,0.85
2018/10/26,0.88
2018/10/26,0.63
2018/10/26,0.63
2018/10/26,0.5
2018/10/26,0.35
2018/10/26,0.3
2018/10/26,0.25
2018/10/26,0.26
2018/10/26,0.28
2018/10/26,0.33
2018/10/26,0.4
2018/10/26,0.4
2018/10/26,0.43
2018/10/26,0.48
2018/10/26,0.47
2018/10/26,0.44
2018/10/27,0.42
2018/10/27,0.34
2018/10/27,0.38
2018/10/27,0.4
2018/10/27,0.41
2018/10/27,0.41
2018/10/27,0.41
2018/10/27,0.42
2018/10/27,0.44
2018/10/27,0.45
2018/10/27,0.46
2018/10/27,0.44
2018/10/27,0.36
2018/10/27,0.34
2018/10/27,0.36
2018/10/27,0.38
2018/10/27,0.38
2018/10/27,0.39
2018/10/27,0.34
2018/10/27,0.28
2018/10/27,0.23
2018/10/27,0.19
2018/10/27,0.17
2018/10/27,0.16
2018/10/28,0.15
2018/10/28,0.14
2018/10/28,0.15
2018/10/28,0.15
2018/10/28,0.16
2018/10/28,0.16
2018/10/28,0.17
2018/10/28,0.19
2018/10/28,0.24
2018/10/28,0.19
2018/10/28,0.21
2018/10/28,0.22
2018/10/28,0.25
2018/10/28,0.24
2018/10/28,0.26
2018/10/28,0.26
2018/10/28,0.27
2018/10/28,0.32
2018/10/28,0.37
2018/10/28,0.39
2018/10/28,0.36
2018/10/28,0.36
2018/10/28,0.31
2018/10/28,0.26
2018/10/29,0.21
2018/10/29,0.16
2018/10/29,0.1
2018/10/29,0.1
2018/10/29,0.11
2018/10/29,0.13
2018/10/29,0.18
2018/10/29,0.22
2018/10/29,0.17
2018/10/29,0.18
2018/10/29,0.18
2018/10/29,0.18
2018/10/29,0.21
2018/10/29,0.21
2018/10/29,0.21
2018/10/29,0.23
2018/10/29,0.26
2018/10/29,0.37
2018/10/29,0.37
2018/10/29,0.31
2018/10/29,0.27
2018/10/29,0.23
2018/10/29,0.2
2018/10/29,0.19
2018/10/30,0.17
2018/10/30,0.18
2018/10/30,0.18
2018/10/30,0.18
2018/10/30,0.17
2018/10/30,0.19
2018/10/30,0.3
2018/10/30,0.44
2018/10/30,0.39
2018/10/30,0.24
2018/10/30,0.25
2018/10/30,0.26
2018/10/30,0.26
2018/10/30,0.26
2018/10/30,0.26
2018/10/30,0.26
2018/10/30,0.32
2018/10/30,0.41
2018/10/30,0.36
2018/10/30,0.31
2018/10/30,0.32
2018/10/30,0.27
2018/10/30,0.26
2018/10/30,0.26
2018/10/31,0.25
2018/10/31,0.23
2018/10/31,0.22
2018/10/31,0.22
2018/10/31,0.2
2018/10/31,0.21
2018/10/31,0.24
2018/10/31,0.26
2018/10/31,0.24
2018/10/31,0.24
2018/10/31,0.26
2018/10/31,0.25
2018/10/31,0.22
2018/10/31,0.21
2018/10/31,0.19
2018/10/31,0.2
2018/10/31,0.23
2018/10/31,0.27
2018/10/31,0.22
2018/10/31,0.2
2018/10/31,0.21
2018/10/31,0.22
2018/10/31,0.22
2018/10/31,0.21
2018/11/1,0.2
2018/11/1,0.21
2018/11/1,0.21
2018/11/1,0.2
2018/11/1,0.2
2018/11/1,0.21
2018/11/1,0.24
2018/11/1,0.33
2018/11/1,0.31
2018/11/1,0.29
2018/11/1,0.3
2018/11/1,0.28
2018/11/1,0.24
2018/11/1,0.25
2018/11/1,0.23
2018/11/1,0.23
2018/11/1,0.23
2018/11/1,0.23
2018/11/1,0.25
2018/11/1,0.23
2018/11/1,0.22
2018/11/1,0.21
2018/11/1,0.24
2018/11/1,0.21
2018/11/2,0.2
2018/11/2,0.2
2018/11/2,0.19
2018/11/2,0.18
2018/11/2,0.17
2018/11/2,0.19
2018/11/2,0.23
2018/11/2,0.35
2018/11/2,0.39
2018/11/2,0.45
2018/11/2,0.4
2018/11/2,0.43
2018/11/2,0.25
2018/11/2,0.19
2018/11/2,0.2
2018/11/2,0.23
2018/11/2,0.25
2018/11/2,0.3
2018/11/2,0.33
2018/11/2,0.35
2018/11/2,0.37
2018/11/2,0.42
2018/11/2,0.4
2018/11/2,0.36
2018/11/3,0.41
2018/11/3,0.35
2018/11/3,0.38
2018/11/3,0.44
2018/11/3,0.38
2018/11/3,0.39
2018/11/3,0.49
2018/11/3,0.43
2018/11/3,0.29
2018/11/3,0.25
2018/11/3,0.23
2018/11/3,0.22
2018/11/3,0.22
2018/11/3,0.19
2018/11/3,0.18
2018/11/3,0.19
2018/11/3,0.2
2018/11/3,0.21
2018/11/3,0.2
2018/11/3,0.23
2018/11/3,0.24
2018/11/3,0.28
2018/11/3,0.25
2018/11/3,0.25
2018/11/4,0.23
2018/11/4,0.18
2018/11/4,0.17
2018/11/4,0.17
2018/11/4,0.17
2018/11/4,0.17
2018/11/4,0.19
2018/11/4,0.24
2018/11/4,0.22
2018/11/4,0.17
2018/11/4,0.18
2018/11/4,0.17
2018/11/4,0.15
2018/11/4,0.15
2018/11/4,0.15
2018/11/4,0.16
2018/11/4,0.17
2018/11/4,0.19
2018/11/4,0.25
2018/11/4,0.27
2018/11/4,0.27
2018/11/4,0.27
2018/11/4,0.29
2018/11/4,0.29
2018/11/5,0.28
2018/11/5,0.25
2018/11/5,0.26
2018/11/5,0.21
2018/11/5,0.22
2018/11/5,0.23
2018/11/5,0.29
2018/11/5,0.34
2018/11/5,0.3
2018/11/5,0.23
2018/11/5,0.23
2018/11/5,0.22
2018/11/5,0.18
2018/11/5,0.18
2018/11/5,0.14
2018/11/5,0.16
2018/11/5,0.19
2018/11/5,0.33
2018/11/5,0.33
2018/11/5,0.24
2018/11/5,0.27
2018/11/5,0.34
2018/11/5,0.47
2018/11/5,0.47
2018/11/6,0.56
2018/11/6,0.58
2018/11/6,0.54
2018/11/6,0.5
2018/11/6,0.49
2018/11/6,0.51
2018/11/6,0.59
2018/11/6,0.93
2018/11/6,0.53
2018/11/6,0.49
2018/11/6,0.46
2018/11/6,0.56
2018/11/6,0.56
2018/11/6,0.6
2018/11/6,0.6
2018/11/6,0.49
2018/11/6,0.46
2018/11/6,0.34
2018/11/6,0.36
2018/11/6,0.37
2018/11/6,0.35
2018/11/6,0.45
2018/11/6,0.41
2018/11/6,0.52
2018/11/7,0.57
2018/11/7,0.76
2018/11/7,0.73
2018/11/7,0.79
2018/11/7,0.79
2018/11/7,0.78
2018/11/7,0.89
2018/11/7,0.96
2018/11/7,0.97
2018/11/7,0.49
2018/11/7,0.42
2018/11/7,0.37
2018/11/7,0.27
2018/11/7,0.2
2018/11/7,0.18
2018/11/7,0.2
2018/11/7,0.23
2018/11/7,0.33
2018/11/7,0.29
2018/11/7,0.27
2018/11/7,0.29
2018/11/7,0.31
2018/11/7,0.33
2018/11/7,0.34
2018/11/8,0.36
2018/11/8,0.39
2018/11/8,0.45
2018/11/8,0.45
2018/11/8,0.45
2018/11/8,0.45
2018/11/8,0.73
2018/11/8,1.11
2018/11/8,0.74
2018/11/8,0.63
2018/11/8,0.45
2018/11/8,0.37
2018/11/8,0.34
2018/11/8,0.28
2018/11/8,0.24
2018/11/8,0.24
2018/11/8,0.29
2018/11/8,0.51
2018/11/8,0.67
2018/11/8,0.81
2018/11/8,0.54
2018/11/8,0.42
2018/11/8,0.47
2018/11/8,0.38
2018/11/9,0.41
2018/11/9,0.4
2018/11/9,0.4
2018/11/9,0.36
2018/11/9,0.33
2018/11/9,0.32
2018/11/9,0.4
2018/11/9,0.49
2018/11/9,0.38
2018/11/9,0.32
2018/11/9,1.28
2018/11/9,0.5
2018/11/9,0.42
2018/11/9,0.42
2018/11/9,0.42
2018/11/9,0.42
2018/11/9,0.43
2018/11/9,0.48
2018/11/9,0.49
2018/11/9,0.49
2018/11/9,0.53
2018/11/9,0.46
2018/11/9,0.46
2018/11/9,0.44
2018/11/10,0.41
2018/11/10,0.36
2018/11/10,0.37
2018/11/10,0.35
2018/11/10,0.33
2018/11/10,0.35
2018/11/10,0.4
2018/11/10,0.41
2018/11/10,0.52
2018/11/10,0.55
2018/11/10,0.48
2018/11/10,0.5
2018/11/10,0.49
2018/11/10,0.44
2018/11/10,0.5
2018/11/10,0.42
2018/11/10,0.45
2018/11/10,0.46
2018/11/10,0.45
2018/11/10,0.59
2018/11/10,0.79
2018/11/10,0.92
2018/11/10,1.01
2018/11/10,0.67
2018/11/11,0.57
2018/11/11,0.64
2018/11/11,0.68
2018/11/11,0.71
2018/11/11,0.86
2018/11/11,0.81
2018/11/11,0.91
2018/11/11,1.09
2018/11/11,0.85
2018/11/11,0.67
2018/11/11,0.29
2018/11/11,0.29
2018/11/11,0.28
2018/11/11,0.27
2018/11/11,0.28
2018/11/11,0.3
2018/11/11,0.34
2018/11/11,0.44
2018/11/11,0.43
2018/11/11,0.4
2018/11/11,0.41
2018/11/11,0.42
2018/11/11,0.49
2018/11/11,0.47
2018/11/12,0.47
2018/11/12,0.48
2018/11/12,0.49
2018/11/12,0.45
2018/11/12,0.49
2018/11/12,0.47
2018/11/12,0.54
2018/11/12,0.7
2018/11/12,0.5
2018/11/12,0.37
2018/11/12,0.42
2018/11/12,0.34
2018/11/12,0.3
2018/11/12,0.24
2018/11/12,0.26
2018/11/12,0.24
2018/11/12,0.29
2018/11/12,0.44
2018/11/12,0.45
2018/11/12,0.43
2018/11/12,0.46
2018/11/12,0.5
2018/11/12,0.48
2018/11/12,0.44
2018/11/13,0.42
2018/11/13,0.36
2018/11/13,0.33
2018/11/13,0.29
2018/11/13,0.28
2018/11/13,0.27
2018/11/13,0.32
2018/11/13,0.36
2018/11/13,0.3
2018/11/13,0.26
2018/11/13,0.31
2018/11/13,0.35
2018/11/13,0.3
2018/11/13,0.29
2018/11/13,0.31
2018/11/13,0.29
2018/11/13,0.3
2018/11/13,0.35
2018/11/13,0.35
2018/11/13,0.33
2018/11/13,0.35
2018/11/13,0.35
2018/11/13,0.33
2018/11/13,0.31
2018/11/14,0.29
2018/11/14,0.26
2018/11/14,0.25
2018/11/14,0.23
2018/11/14,0.24
2018/11/14,0.25
2018/11/14,0.29
2018/11/14,0.35
2018/11/14,0.31
2018/11/14,0.29
2018/11/14,0.31
2018/11/14,0.32
2018/11/14,0.25
2018/11/14,0.23
2018/11/14,0.24
2018/11/14,0.27
2018/11/14,0.36
2018/11/14,0.38
2018/11/14,0.36
2018/11/14,0.36
